date,team,o:team,site,field goals attempted,field goals made,field goal %,free throws attempted,free throws made,free throw %,three pointers attempted,three pointers made,three point %,assists,blocks,rebounds,steals,turnovers,line,margin,ats outcome,total,ou margin,ou outcome,streak
20200303,Seventysixers,Lakers,away,87.78688524590164,40.704918032786885,46.42533038927114,22.0327868852459,16.475409836065573,74.12242174109944,31.278688524590162,11.180327868852459,35.78159381380754,25.852459016393443,5.590163934426229,45.557377049180324,8.245901639344263,13.442622950819672,12.5,-13,0,221.0,6.0,O,-1
20200303,Pelicans,Timberwolves,home,91.78333333333333,42.416666666666664,46.37230692027815,23.133333333333333,16.983333333333334,73.17455688208469,37.516666666666666,14.0,37.409105391071876,26.783333333333335,5.2,46.8,7.533333333333333,15.583333333333334,-11.5,-5,1,247.5,25.5,O,-1
20200303,Raptors,Suns,away,88.81666666666666,40.68333333333333,45.93442613285912,22.283333333333335,17.75,79.65689487839785,36.833333333333336,13.683333333333334,37.47917778182652,25.5,5.066666666666666,45.28333333333333,8.75,13.65,-5.0,9,1,224.5,12.5,O,-3
20200303,Hornets,Spurs,home,86.23333333333333,37.083333333333336,43.08387083424258,21.5,15.966666666666667,74.37946031874938,34.28333333333333,11.816666666666666,34.177150943855644,23.666666666666668,4.283333333333333,43.11666666666667,6.55,13.966666666666667,3.5,-1,0,211.0,-4.0,U,-1
20200303,Nets,Celtics,away,90.20338983050847,40.08474576271186,44.524555311803674,23.64406779661017,17.52542372881356,74.45718004881964,37.728813559322035,12.94915254237288,34.589422667411284,24.152542372881356,4.610169491525424,48.30508474576271,6.576271186440678,14.711864406779661,6.0,9,1,220.0,29.0,O,-4
20200303,Warriors,Nuggets,away,88.37704918032787,38.47540983606557,43.60471860343357,23.098360655737704,18.65573770491803,80.41356902206998,30.75409836065574,10.262295081967213,33.131905856137784,25.295081967213115,4.737704918032787,43.08196721311475,8.40983606557377,14.540983606557377,15.0,16,1,216.5,-0.5,U,-1
20200303,Thunder,Clippers,home,85.26666666666667,40.266666666666666,47.31251843326607,24.783333333333335,19.883333333333333,80.53117086091342,29.5,10.416666666666666,35.25263802983442,21.95,4.883333333333334,42.96666666666667,7.5,12.783333333333333,5.0,-15,0,227.0,-24.0,U,-1
20200304,Jazz,Knicks,away,84.86666666666666,40.31666666666667,47.566490610254505,22.966666666666665,17.733333333333334,77.48271405378017,34.05,13.166666666666666,38.22652100697199,22.15,3.9166666666666665,45.6,5.683333333333334,14.45,-8.0,8,1,218.5,-2.5,U,2
20200304,Pacers,Bucks,away,88.37704918032787,42.09836065573771,47.802777379310925,19.19672131147541,15.147540983606557,78.13131749686974,27.721311475409838,10.098360655737705,36.388847915843556,26.131147540983605,5.114754098360656,42.78688524590164,7.180327868852459,12.360655737704919,11.5,-19,0,220.5,-1.5,U,4
20200304,Pelicans,Mavericks,away,91.91803278688525,42.57377049180328,46.46456418388015,23.19672131147541,16.9672131147541,72.94643724892362,37.540983606557376,14.0,37.384323923963095,26.950819672131146,5.147540983606557,46.75409836065574,7.622950819672131,15.573770491803279,6.0,-4,0,240.0,10.0,O,-2
20200304,Heat,Magic,home,84.80327868852459,39.78688524590164,47.03879429901192,25.459016393442624,19.81967213114754,77.37947003821033,34.68852459016394,13.262295081967213,38.34243602584974,25.868852459016395,4.311475409836065,44.75409836065574,7.327868852459017,13.78688524590164,-7.0,3,1,219.0,10.0,O,3
20200304,Knicks,Jazz,home,89.50819672131148,39.80327868852459,44.45959739380381,23.278688524590162,16.0327868852459,69.16885093837197,28.852459016393443,9.754098360655737,33.96837423804105,21.918032786885245,4.704918032786885,46.622950819672134,7.590163934426229,13.967213114754099,8.0,-8,0,218.5,-2.5,U,2
20200304,Pistons,Thunder,home,85.83870967741936,39.46774193548387,46.0608119522341,22.451612903225808,16.774193548387096,74.90850423904806,32.435483870967744,11.96774193548387,37.072570779728814,24.06451612903226,4.612903225806452,42.20967741935484,7.419354838709677,14.741935483870968,8.0,-7,0,211.0,10.0,O,-1
20200304,Timberwolves,Bulls,home,91.85,40.38333333333333,44.021553861437305,25.416666666666668,19.15,74.8098591040579,39.86666666666667,13.366666666666667,33.63760360114518,23.783333333333335,5.85,45.166666666666664,8.633333333333333,14.683333333333334,-2.5,7,1,229.5,-6.5,U,1
20200304,Thunder,Pistons,away,85.19672131147541,40.16393442622951,47.2250231907859,24.80327868852459,19.83606557377049,80.28286667277739,29.475409836065573,10.39344262295082,35.201658015293816,21.852459016393443,4.918032786885246,42.967213114754095,7.491803278688525,12.78688524590164,-8.0,7,1,211.0,10.0,O,-2
20200304,Wizards,Trailblazers,away,91.5,42.416666666666664,46.509596426141485,24.366666666666667,19.116666666666667,78.09892123810752,32.8,12.15,37.07109348137216,25.466666666666665,4.333333333333333,41.95,8.066666666666666,13.416666666666666,7.5,-21,0,243.0,-14.0,U,-1
20200304,Grizzlies,Nets,away,91.21311475409836,42.885245901639344,47.185644259010324,21.081967213114755,16.131147540983605,76.19161516181227,30.868852459016395,10.78688524590164,34.703383951838596,27.147540983606557,5.622950819672131,46.459016393442624,8.01639344262295,14.426229508196721,1.5,39,1,223.5,-26.5,U,2
20200304,Cavaliers,Celtics,home,88.14754098360656,40.24590163934426,45.787698083242944,19.60655737704918,14.918032786885245,75.96977107591474,31.918032786885245,11.19672131147541,34.748953703067315,22.770491803278688,3.2459016393442623,44.18032786885246,6.852459016393443,15.62295081967213,4.0,-6,0,216.5,1.5,O,-3
20200304,Bucks,Pacers,home,91.1639344262295,43.68852459016394,48.02820654267911,24.229508196721312,17.934426229508198,73.5669669695856,38.32786885245902,13.770491803278688,35.92526817457925,26.081967213114755,6.245901639344262,52.09836065573771,7.344262295081967,14.360655737704919,-11.5,19,1,220.5,-1.5,U,-1
20200304,Nets,Grizzlies,home,90.36666666666666,40.13333333333333,44.499146056606946,23.883333333333333,17.716666666666665,74.48815687256737,37.916666666666664,12.966666666666667,34.48912276581157,24.116666666666667,4.633333333333334,48.55,6.583333333333333,14.8,-1.5,-39,0,223.5,-26.5,U,1
20200304,Trailblazers,Wizards,home,91.16129032258064,41.79032258064516,46.00430964704189,21.532258064516128,17.225806451612904,79.52386663760133,33.725806451612904,12.516129032258064,36.857028424249215,20.016129032258064,6.17741935483871,45.62903225806452,5.951612903225806,12.580645161290322,-7.5,21,1,243.0,-14.0,U,1
20200304,Bulls,Timberwolves,away,88.47540983606558,39.459016393442624,44.72569944752882,20.75409836065574,15.688524590163935,75.22122908968856,35.19672131147541,12.278688524590164,34.9159976994536,23.16393442622951,4.065573770491803,42.0,9.934426229508198,14.688524590163935,2.5,-7,0,229.5,-6.5,U,1
20200304,Magic,Heat,away,88.88524590163935,38.81967213114754,43.698078754426156,21.901639344262296,16.78688524590164,75.78782643795184,32.24590163934426,10.868852459016393,33.614485150698464,23.737704918032787,5.819672131147541,44.67213114754098,8.360655737704919,11.901639344262295,7.0,-3,0,219.0,10.0,O,-2
20200304,Mavericks,Pelicans,home,89.6774193548387,41.53225806451613,46.33028059517687,23.35483870967742,18.129032258064516,77.69435958772965,41.29032258064516,15.209677419354838,36.858701520229744,24.43548387096774,4.870967741935484,47.064516129032256,6.096774193548387,12.225806451612904,-6.0,4,1,240.0,10.0,O,-1
20200304,Celtics,Cavaliers,away,89.51666666666667,41.333333333333336,46.271268796651675,22.933333333333334,18.35,80.23279888426786,34.166666666666664,12.45,36.62137758125268,23.05,5.566666666666666,45.9,8.316666666666666,13.116666666666667,-4.0,6,1,216.5,1.5,O,-2
20200305,Warriors,Raptors,home,88.2741935483871,38.53225806451613,43.72753785491241,23.080645161290324,18.580645161290324,80.14296893520375,30.919354838709676,10.387096774193548,33.305624133045086,25.387096774193548,4.709677419354839,42.95161290322581,8.403225806451612,14.483870967741936,9.0,-8,0,226.0,8.0,O,1
20200305,Hornets,Nuggets,home,86.18032786885246,37.114754098360656,43.14787216166859,21.442622950819672,15.918032786885245,74.34409575978992,34.19672131147541,11.819672131147541,34.29521913075682,23.688524590163933,4.245901639344262,43.18032786885246,6.508196721311475,14.01639344262295,9.5,-2,0,208.0,18.0,O,-2
20200305,Rockets,Clippers,home,91.03333333333333,41.36666666666667,45.548064040306905,25.95,20.483333333333334,79.2242383456714,44.583333333333336,15.666666666666666,35.260525896199404,21.483333333333334,5.133333333333334,45.11666666666667,8.483333333333333,13.933333333333334,1.0,-15,0,236.5,-11.5,U,-1
20200305,Nuggets,Hornets,away,89.04918032786885,41.83606557377049,47.128446442809334,21.016393442622952,16.295081967213115,77.35165700402226,30.147540983606557,10.754098360655737,35.166535261349026,26.491803278688526,4.655737704918033,44.540983606557376,8.032786885245901,12.852459016393443,-9.5,2,1,208.0,18.0,O,-1
20200305,Raptors,Warriors,away,88.77049180327869,40.67213114754098,45.94388845702498,22.491803278688526,17.934426229508198,79.70935796001662,36.78688524590164,13.688524590163935,37.53978913930863,25.360655737704917,5.065573770491803,45.31147540983606,8.754098360655737,13.672131147540984,-9.0,8,1,226.0,8.0,O,1
20200305,Clippers,Rockets,away,89.8360655737705,41.721311475409834,46.568021351097876,25.9672131147541,20.557377049180328,79.09803830616731,32.91803278688525,12.098360655737705,36.699006004373544,24.0,4.967213114754099,47.868852459016395,7.213114754098361,14.147540983606557,-1.0,15,1,236.5,-11.5,U,5
20200305,Seventysixers,Kings,away,87.74193548387096,40.66129032258065,46.3975973564271,22.0,16.451612903225808,74.13657622914623,31.419354838709676,11.258064516129032,35.84963262326226,25.822580645161292,5.516129032258065,45.5,8.274193548387096,13.46774193548387,5.0,17,1,221.0,12.0,O,-2
20200305,Kings,Seventysixers,home,88.0327868852459,40.295081967213115,46.03175794767649,20.295081967213115,15.524590163934427,76.31584787589786,34.77049180327869,12.59016393442623,36.32963345395651,23.278688524590162,4.229508196721311,42.557377049180324,7.672131147540983,13.688524590163935,-5.0,-17,0,221.0,12.0,O,3
20200306,Lakers,Bucks,home,88.56666666666666,43.11666666666667,48.65199624364888,23.633333333333333,17.166666666666668,72.7792391675204,31.25,11.2,35.74025296453506,26.083333333333332,6.883333333333334,46.06666666666667,8.566666666666666,14.566666666666666,-1.5,10,1,228.0,-12.0,U,2
20200306,Mavericks,Grizzlies,home,89.76190476190476,41.57142857142857,46.3300505773754,23.365079365079364,18.11111111111111,77.58545440908843,41.42857142857143,15.317460317460318,36.97205546435308,24.523809523809526,5.0,47.095238095238095,6.095238095238095,12.285714285714286,-7.5,25,1,225.5,-8.5,U,1
20200306,Pelicans,Heat,home,92.2741935483871,42.693548387096776,46.42254942483058,23.0,16.79032258064516,72.64964720531927,37.67741935483871,14.048387096774194,37.377423888723854,26.967741935483872,5.129032258064516,46.83870967741935,7.629032258064516,15.548387096774194,-1.5,6,1,232.5,-18.5,U,-3
20200306,Nets,Spurs,home,90.36065573770492,39.967213114754095,44.31609994638935,23.770491803278688,17.62295081967213,74.42422373193706,37.98360655737705,12.868852459016393,34.19695135435018,23.9672131147541,4.622950819672131,48.442622950819676,6.573770491803279,14.770491803278688,-3.5,19,1,223.5,35.5,O,-1
20200306,Bucks,Lakers,away,91.20967741935483,43.67741935483871,47.99137548313693,24.193548387096776,17.967741935483872,73.84667864602923,38.45161290322581,13.758064516129032,35.80164884217019,26.080645161290324,6.225806451612903,52.16129032258065,7.354838709677419,14.387096774193548,1.5,-10,0,228.0,-12.0,U,1
20200306,Pacers,Bulls,away,88.51612903225806,42.096774193548384,47.73013530984083,19.06451612903226,15.048387096774194,78.1907830504393,27.70967741935484,10.048387096774194,36.22009110955456,26.06451612903226,5.064516129032258,42.725806451612904,7.258064516129032,12.403225806451612,-4.0,6,1,211.0,-1.0,U,-1
20200306,Wizards,Hawks,home,91.68852459016394,42.377049180327866,46.38378257417705,24.311475409836067,19.016393442622952,77.83344321624939,32.83606557377049,12.131147540983607,36.97859311985084,25.491803278688526,4.327868852459017,42.049180327868854,8.065573770491802,13.360655737704919,-3.5,6,1,245.0,-15.0,U,-2
20200306,Trailblazers,Suns,away,91.0,41.79365079365079,46.09712777727697,21.6984126984127,17.396825396825395,79.65047192906798,33.682539682539684,12.523809523809524,36.93763882816538,20.07936507936508,6.253968253968254,45.65079365079365,5.968253968253968,12.619047619047619,-2.0,-10,0,233.0,11.0,O,2
20200306,Knicks,Thunder,home,89.43548387096774,39.82258064516129,44.520495728059345,23.193548387096776,16.016129032258064,69.39731033183908,28.70967741935484,9.709677419354838,33.98501336323394,21.93548387096774,4.645161290322581,46.54838709677419,7.516129032258065,13.951612903225806,7.0,-23,0,219.0,10.0,O,-1
20200306,Suns,Trailblazers,home,87.88709677419355,40.693548387096776,46.422551693816196,23.951612903225808,19.677419354838708,81.78727113495255,31.35483870967742,10.935483870967742,34.907848038680655,27.112903225806452,4.0,43.016129032258064,7.854838709677419,14.580645161290322,2.0,10,1,233.0,11.0,O,-4
20200306,Timberwolves,Magic,home,91.65573770491804,40.377049180327866,44.11956117518424,25.40983606557377,19.098360655737704,74.63264829907335,39.91803278688525,13.459016393442623,33.81052889475965,23.83606557377049,5.836065573770492,45.131147540983605,8.573770491803279,14.737704918032787,2.5,-14,0,234.5,15.5,O,2
20200306,Magic,Timberwolves,away,88.80645161290323,38.903225806451616,43.83812510324109,21.774193548387096,16.70967741935484,75.94793061982818,32.20967741935484,10.903225806451612,33.771240766547415,23.806451612903224,5.806451612903226,44.516129032258064,8.32258064516129,11.903225806451612,-2.5,14,1,234.5,15.5,O,-3
20200306,Bulls,Pacers,home,88.56451612903226,39.54838709677419,44.77645172136758,20.596774193548388,15.548387096774194,75.03437642108655,35.11290322580645,12.258064516129032,34.94423429569897,23.177419354838708,4.064516129032258,41.95161290322581,9.951612903225806,14.612903225806452,4.0,-6,0,211.0,-1.0,U,-1
20200306,Jazz,Celtics,away,84.80327868852459,40.32786885245902,47.61650361583422,23.0,17.770491803278688,77.52398103650508,34.08196721311475,13.114754098360656,38.055230134362255,22.21311475409836,3.9344262295081966,45.459016393442624,5.672131147540983,14.39344262295082,1.5,5,1,219.5,-26.5,U,3
20200306,Grizzlies,Mavericks,away,91.35483870967742,42.88709677419355,47.11813386773596,20.967741935483872,16.06451612903226,76.34520662233602,31.080645161290324,10.935483870967742,34.87678978252742,27.048387096774192,5.612903225806452,46.66129032258065,8.016129032258064,14.370967741935484,7.5,-25,0,225.5,-8.5,U,3
20200306,Thunder,Knicks,away,85.03225806451613,40.25806451612903,47.45257658018183,24.677419354838708,19.70967741935484,80.12650165054094,29.387096774193548,10.387096774193548,35.30593234838047,21.903225806451612,4.967741935483871,42.806451612903224,7.580645161290323,12.806451612903226,-7.0,23,1,219.0,10.0,O,1
20200306,Hawks,Wizards,away,90.23809523809524,40.38095238095238,44.89666485510853,23.38095238095238,18.53968253968254,79.19596117087761,35.73015873015873,11.825396825396826,33.02420160960655,23.77777777777778,5.190476190476191,43.01587301587302,7.904761904761905,15.73015873015873,3.5,-6,0,245.0,-15.0,U,-1
20200306,Spurs,Nets,away,89.35,41.95,47.076914358342236,22.6,18.183333333333334,80.14702109960724,28.616666666666667,10.6,36.76205473850038,24.483333333333334,5.4,44.61666666666667,7.083333333333333,12.033333333333333,3.5,-19,0,223.5,35.5,O,1
20200306,Celtics,Jazz,home,89.45901639344262,41.31147540983606,46.27520910993569,22.983606557377048,18.39344262295082,80.24159284959512,34.09836065573771,12.426229508196721,36.62212002527586,22.934426229508198,5.590163934426229,45.950819672131146,8.344262295081966,13.081967213114755,-1.5,-5,0,219.5,-26.5,U,1
20200306,Heat,Pelicans,away,84.70967741935483,39.806451612903224,47.11718042607972,25.29032258064516,19.693548387096776,77.42173665049725,34.83870967741935,13.403225806451612,38.53046125123927,25.951612903225808,4.32258064516129,44.61290322580645,7.338709677419355,13.758064516129032,1.5,-6,0,232.5,-18.5,U,4
20200307,Rockets,Hornets,away,91.1311475409836,41.26229508196721,45.39289043680686,26.114754098360656,20.60655737704918,79.20052587734526,44.540983606557376,15.524590163934427,34.955708531780836,21.442622950819672,5.131147540983607,45.21311475409836,8.442622950819672,13.868852459016393,-7.5,-9,0,219.0,-12.0,U,-2
20200307,Nuggets,Cavaliers,away,88.95161290322581,41.87096774193548,47.22334324522807,21.0,16.322580645161292,77.55566253621545,30.080645161290324,10.709677419354838,35.09561099534712,26.532258064516128,4.661290322580645,44.435483870967744,8.016129032258064,12.838709677419354,-8.5,-2,1,218.0,-12.0,U,1
20200307,Grizzlies,Hawks,home,91.23809523809524,42.82539682539682,47.107188432193674,20.841269841269842,15.952380952380953,76.23227904469212,31.063492063492063,10.904761904761905,34.7993804209,27.07936507936508,5.587301587301587,46.666666666666664,8.0,14.444444444444445,-6.5,17,1,233.0,-14.0,U,-1
20200307,Warriors,Seventysixers,home,88.42857142857143,38.55555555555556,43.68132815135208,23.11111111111111,18.58730158730159,80.07720752353384,31.253968253968253,10.444444444444445,33.20431385987099,25.523809523809526,4.698412698412699,43.095238095238095,8.333333333333334,14.492063492063492,1.5,4,1,225.0,7.0,O,-1
20200307,Trailblazers,Kings,home,90.9375,41.8125,46.149130270699544,21.734375,17.40625,79.57780830517629,33.65625,12.53125,36.9952538464753,20.171875,6.25,45.546875,5.96875,12.671875,-3.0,-12,0,231.0,3.0,O,-1
20200307,Kings,Trailblazers,away,87.88709677419355,40.32258064516129,46.14680309306921,20.258064516129032,15.483870967741936,76.2498216556773,34.67741935483871,12.564516129032258,36.35546250280816,23.274193548387096,4.225806451612903,42.46774193548387,7.661290322580645,13.741935483870968,3.0,12,1,231.0,3.0,O,-1
20200307,Hawks,Grizzlies,away,90.171875,40.46875,45.03091028070095,23.203125,18.375,79.00019094424931,35.671875,11.828125,33.094135959456445,23.796875,5.171875,42.90625,7.921875,15.75,6.5,-17,0,233.0,-14.0,U,-2
20200307,Jazz,Pistons,away,84.7258064516129,40.25806451612903,47.574301944611086,22.822580645161292,17.64516129032258,77.61768026709908,34.25806451612903,13.17741935483871,38.05075509635282,22.225806451612904,3.9838709677419355,45.37096774193548,5.709677419354839,14.451612903225806,-8.0,6,1,214.0,2.0,O,4
20200307,Cavaliers,Nuggets,home,88.16129032258064,40.225806451612904,45.75596464188582,19.612903225806452,14.919354838709678,75.95412960694837,32.016129032258064,11.225806451612904,34.74026939036929,22.79032258064516,3.225806451612903,44.274193548387096,6.838709677419355,15.564516129032258,8.5,2,0,218.0,-12.0,U,-4
20200307,Seventysixers,Warriors,away,87.87301587301587,40.76190476190476,46.43824395923514,21.92063492063492,16.41269841269841,74.2669947203736,31.50793650793651,11.34920634920635,36.00989156489216,25.793650793650794,5.4603174603174605,45.492063492063494,8.26984126984127,13.444444444444445,-1.5,-4,0,225.0,7.0,O,1
20200307,Pistons,Jazz,home,85.84126984126983,39.476190476190474,46.06796776103953,22.333333333333332,16.650793650793652,74.67186131461872,32.6031746031746,12.063492063492063,37.148569102531205,24.11111111111111,4.619047619047619,42.111111111111114,7.428571428571429,14.777777777777779,8.0,-6,0,214.0,2.0,O,-2
20200307,Hornets,Rockets,home,86.03225806451613,37.12903225806452,43.247916955039244,21.548387096774192,16.032258064516128,74.46988223371036,34.17741935483871,11.838709677419354,34.37745655435654,23.693548387096776,4.209677419354839,43.03225806451613,6.516129032258065,14.0,7.5,9,1,219.0,-12.0,U,-3
20200308,Raptors,Kings,away,88.6774193548387,40.66129032258065,45.980160757465505,22.629032258064516,18.096774193548388,79.88053897106734,36.854838709677416,13.67741935483871,37.44571700920963,25.403225806451612,5.032258064516129,45.20967741935484,8.774193548387096,13.64516129032258,-5.5,5,1,228.5,2.5,O,2
20200308,Suns,Bucks,home,87.93650793650794,40.76190476190476,46.47061515027228,23.873015873015873,19.650793650793652,81.99281988051304,31.523809523809526,11.063492063492063,35.07182021644914,27.142857142857142,4.0,43.07936507936508,7.873015873015873,14.53968253968254,6.0,9,1,228.5,42.5,O,1
20200308,Rockets,Magic,home,90.88709677419355,41.16129032258065,45.40353142297042,26.016129032258064,20.5,79.0521302986784,44.54838709677419,15.516129032258064,34.92954118987039,21.451612903225808,5.096774193548387,45.16129032258065,8.451612903225806,13.96774193548387,-8.0,-20,0,231.0,1.0,O,-3
20200308,Bulls,Nets,away,88.6984126984127,39.55555555555556,44.72027174804527,20.50793650793651,15.507936507936508,75.21901594879418,35.15873015873016,12.206349206349206,34.76550375967701,23.238095238095237,4.095238095238095,42.0,9.984126984126984,14.65079365079365,6.0,-3,0,219.5,-2.5,U,-2
20200308,Pistons,Knicks,away,85.84375,39.484375,46.0748999508198,22.328125,16.640625,74.64147711794145,32.5625,12.015625,37.03687271030415,24.109375,4.578125,42.046875,7.375,14.71875,6.0,-12,0,210.5,-30.5,U,-3
20200308,Lakers,Clippers,away,88.60655737704919,43.032786885245905,48.53898387503565,23.868852459016395,17.39344262295082,72.92349667901057,31.262295081967213,11.114754098360656,35.46172422741153,25.9672131147541,6.836065573770492,46.16393442622951,8.60655737704918,14.59016393442623,2.5,9,1,225.5,-10.5,U,3
20200308,Timberwolves,Pelicans,home,91.75806451612904,40.46774193548387,44.16503237413617,25.322580645161292,19.048387096774192,74.71921848779797,39.87096774193548,13.403225806451612,33.70111757431235,23.93548387096774,5.790322580645161,44.983870967741936,8.53225806451613,14.629032258064516,7.0,-13,0,247.0,-20.0,U,-1
20200308,Clippers,Lakers,home,89.74193548387096,41.67741935483871,46.565772158799064,26.177419354838708,20.693548387096776,79.02160179089002,33.03225806451613,12.112903225806452,36.631280101077195,23.967741935483872,4.983870967741935,48.016129032258064,7.17741935483871,14.14516129032258,-2.5,-9,0,225.5,-10.5,U,6
20200308,Wizards,Heat,home,91.43548387096774,42.274193548387096,46.39966383995857,24.483870967741936,19.20967741935484,78.0066365284297,32.806451612903224,12.17741935483871,37.16260124330798,25.467741935483872,4.32258064516129,41.983870967741936,8.080645161290322,13.403225806451612,5.5,-11,0,231.5,-42.5,U,1
20200308,Bucks,Suns,away,91.17460317460318,43.57142857142857,47.889497042259606,24.174603174603174,17.952380952380953,73.84773205606466,38.523809523809526,13.73015873015873,35.676336586646634,26.015873015873016,6.142857142857143,52.04761904761905,7.365079365079365,14.46031746031746,-6.0,-9,0,228.5,42.5,O,-1
20200308,Knicks,Pistons,home,89.46031746031746,39.84126984126984,44.52897905070832,23.174603174603174,16.03174603174603,69.52231694994842,28.634920634920636,9.619047619047619,33.71011897122493,21.88888888888889,4.698412698412699,46.57142857142857,7.4603174603174605,13.920634920634921,-6.0,12,1,210.5,-30.5,U,-2
20200308,Spurs,Cavaliers,away,89.39344262295081,41.967213114754095,47.071376916972405,22.672131147540984,18.278688524590162,80.29033040762826,28.704918032786885,10.59016393442623,36.64155818058861,24.491803278688526,5.39344262295082,44.50819672131148,7.016393442622951,11.934426229508198,-4.5,-3,1,226.0,35.0,O,-1
20200308,Mavericks,Pacers,home,89.84375,41.625,46.34627511605128,23.265625,18.03125,77.56803462512289,41.515625,15.359375,36.99277135304171,24.609375,5.0625,47.109375,6.171875,12.25,-5.5,-3,1,219.5,1.5,O,2
20200308,Pacers,Mavericks,away,88.3015873015873,42.03174603174603,47.776746918679336,19.285714285714285,15.19047619047619,78.10406066435729,27.61904761904762,10.015873015873016,36.2223696056511,26.03174603174603,5.111111111111111,42.77777777777778,7.285714285714286,12.53968253968254,5.5,3,0,219.5,1.5,O,1
20200308,Thunder,Celtics,away,85.2063492063492,40.36507936507937,47.476477481025505,24.682539682539684,19.714285714285715,80.12449368783395,29.41269841269841,10.412698412698413,35.35996004791974,21.96825396825397,4.984126984126984,42.73015873015873,7.587301587301587,12.666666666666666,4.0,1,0,217.5,-8.5,U,2
20200308,Heat,Wizards,away,84.73015873015873,39.76190476190476,47.052197495728514,25.38095238095238,19.714285714285715,77.26808901293175,34.80952380952381,13.333333333333334,38.351767061104155,25.96825396825397,4.396825396825397,44.61904761904762,7.396825396825397,13.777777777777779,-5.5,11,1,231.5,-42.5,U,-1
20200308,Magic,Rockets,away,88.73015873015873,39.095238095238095,44.10600066849577,21.92063492063492,16.80952380952381,75.9200832828007,32.03174603174603,10.841269841269842,33.7642898549091,23.92063492063492,5.7936507936507935,44.523809523809526,8.26984126984127,11.873015873015873,8.0,20,1,231.0,1.0,O,1
20200308,Kings,Raptors,home,87.84126984126983,40.333333333333336,46.179953744252984,20.3015873015873,15.555555555555555,76.41976927604956,34.74603174603175,12.698412698412698,36.6330925241311,23.38095238095238,4.2063492063492065,42.53968253968254,7.682539682539683,13.746031746031745,5.5,-5,0,228.5,2.5,O,1
20200308,Nets,Bulls,home,90.45161290322581,40.145161290322584,44.4581789795121,23.887096774193548,17.693548387096776,74.36847402554265,37.95161290322581,12.903225806451612,34.31743063358109,24.096774193548388,4.580645161290323,48.5,6.483870967741935,14.64516129032258,-6.0,3,1,219.5,-2.5,U,1
20200308,Celtics,Thunder,home,89.53225806451613,41.20967741935484,46.12938384289143,22.903225806451612,18.322580645161292,80.20185389682386,34.12903225806452,12.387096774193548,36.4794693438646,22.870967741935484,5.596774193548387,45.935483870967744,8.306451612903226,13.064516129032258,-4.0,-1,1,217.5,-8.5,U,-1
20200308,Cavaliers,Spurs,home,87.96825396825396,40.25396825396825,45.90687247129615,19.49206349206349,14.80952380952381,75.80670956027724,31.952380952380953,11.238095238095237,34.86910865174664,22.936507936507937,3.2063492063492065,44.19047619047619,6.857142857142857,15.65079365079365,4.5,3,0,226.0,35.0,O,1
20200308,Pelicans,Timberwolves,away,92.25396825396825,42.61904761904762,46.34851279520218,23.07936507936508,16.841269841269842,72.6302650501328,37.682539682539684,14.047619047619047,37.36892676768313,26.984126984126984,5.142857142857143,46.93650793650794,7.619047619047619,15.571428571428571,-7.0,13,1,247.0,-20.0,U,1
20200309,Nuggets,Bucks,home,88.88888888888889,41.888888888888886,47.27675423013108,20.793650793650794,16.11111111111111,76.91985836897393,30.11111111111111,10.746031746031745,35.18337907478605,26.555555555555557,4.587301587301587,44.25396825396825,8.126984126984127,12.904761904761905,-6.0,14,1,221.0,-17.0,U,-1
20200309,Hornets,Hawks,away,85.77777777777777,37.12698412698413,43.40044435031073,21.603174603174605,16.07936507936508,74.49416981730226,34.142857142857146,11.88888888888889,34.575830259842945,23.77777777777778,4.158730158730159,42.82539682539682,6.523809523809524,14.047619047619047,4.5,-5,0,224.5,56.5,O,1
20200309,Raptors,Jazz,away,88.57142857142857,40.63492063492063,46.00525305670821,22.6984126984127,18.142857142857142,79.84716180926908,37.03174603174603,13.761904761904763,37.47964742705287,25.428571428571427,5.0,45.06349206349206,8.793650793650794,13.571428571428571,4.5,9,1,223.5,-30.5,U,3
20200309,Bucks,Nuggets,away,91.234375,43.6875,47.98003944044798,24.125,17.921875,73.88433743316483,38.4375,13.71875,35.73442413051058,25.96875,6.09375,51.796875,7.359375,14.390625,6.0,-14,0,221.0,-17.0,U,-2
20200309,Jazz,Raptors,home,84.60317460317461,40.25396825396825,47.64372654784031,22.904761904761905,17.6984126984127,77.57612978666894,34.23809523809524,13.126984126984127,37.92777533772866,22.142857142857142,3.984126984126984,45.285714285714285,5.777777777777778,14.365079365079366,-4.5,-9,0,223.5,-30.5,U,5
20200309,Hawks,Hornets,home,90.24615384615385,40.33846153846154,44.85634566909503,23.276923076923076,18.46153846153846,79.10348470994218,35.87692307692308,11.846153846153847,32.99315867154016,23.784615384615385,5.123076923076923,42.95384615384615,7.938461538461539,15.723076923076922,-4.5,5,1,224.5,56.5,O,-3
20200310,Celtics,Pacers,away,89.57142857142857,41.15873015873016,46.052795969608816,22.841269841269842,18.26984126984127,80.18194142895449,34.17460317460318,12.396825396825397,36.4581307056308,22.857142857142858,5.587301587301587,45.93650793650794,8.317460317460318,13.063492063492063,-2.5,3,1,215.0,10.0,O,-2
